id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
24406,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Printed Kurta,data/images/images/24406.jpg,True
4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Response ST Analogue Black Watch,data/images/images/4716.jpg,True
21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,s.Oliver Women Stripes Beige Top,data/images/images/21174.jpg,True
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011.0,Sports,Nike Women Solid Pink Shorts,data/images/images/15341.jpg,True
52486,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,2015.0,Casual,Red Rose Maroon Camisole,data/images/images/52486.jpg,True
53554,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Probase Multicoloured Printed Boxers,data/images/images/53554.jpg,True
14293,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Tshirts,data/images/images/14293.jpg,True
47366,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Bag,data/images/images/47366.jpg,True
6041,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,data/images/images/6041.jpg,True
23623,Girls,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Kids Girls Pink I love Shopping Top,data/images/images/23623.jpg,True
17416,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Lotto Men Atlantica Black Sports Shoe,data/images/images/17416.jpg,True
9835,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Little Miss Women Printed Grey T-shirt,data/images/images/9835.jpg,True
29319,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,data/images/images/29319.jpg,True
7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Black Jegging,data/images/images/7193.jpg,True
12958,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Sports Black Sports Shoes,data/images/images/12958.jpg,True
27283,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011.0,Ethnic,Mother Earth Women Magenta Kurta,data/images/images/27283.jpg,True
30234,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,data/images/images/30234.jpg,True
9009,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Snake Print Bag Brown Handbags,data/images/images/9009.jpg,True
3533,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,data/images/images/3533.jpg,True
42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Earrings & Pendant Set,data/images/images/42614.jpg,True
12164,Women,Apparel,Topwear,Dupatta,Orange,Fall,2011.0,Ethnic,Aurelia Women Voile Orange Dupatta,data/images/images/12164.jpg,True
26351,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8472,data/images/images/26351.jpg,True
17624,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Solid Navy Blue Track Pant,data/images/images/17624.jpg,True
47154,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Capris,data/images/images/47154.jpg,True
35574,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013.0,Casual,Gliders Men Esquire Red Flip Flops,data/images/images/35574.jpg,True
46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012.0,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,data/images/images/46086.jpg,True
51031,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Enamor White Bra,data/images/images/51031.jpg,True
13284,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts,data/images/images/13284.jpg,True
54543,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Casual,F Sports Men White Outlander Sports Shoes,data/images/images/54543.jpg,True
55491,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,data/images/images/55491.jpg,True
26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Dark Grey Trousers,data/images/images/26163.jpg,True
3701,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women Flower Heart Black Long T-shirt,data/images/images/3701.jpg,True
29917,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Men White Dial Watch PL12698JS,data/images/images/29917.jpg,True
42426,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012.0,Ethnic,Aurelia Women Sea Green Kurta,data/images/images/42426.jpg,True
32751,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,FILA Men Liga II Black Shoes,data/images/images/32751.jpg,True
56214,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings,data/images/images/56214.jpg,True
10401,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uaine Purple Tops,data/images/images/10401.jpg,True
40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,data/images/images/40371.jpg,True
21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,data/images/images/21346.jpg,True
45603,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,data/images/images/45603.jpg,True
4524,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's YugoRun Black White Shoe,data/images/images/4524.jpg,True
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top,data/images/images/37223.jpg,True
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt,data/images/images/53766.jpg,True
25520,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls City Chic White Top,data/images/images/25520.jpg,True
32597,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Top,data/images/images/32597.jpg,True
58974,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Colour me Men Gold Deo,data/images/images/58974.jpg,True
33445,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Lamboo Mayur Black Wallet,data/images/images/33445.jpg,True
57100,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Women Dark Pink Top,data/images/images/57100.jpg,True
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,Nike Women Free Run Pink Sports Shoes,data/images/images/36137.jpg,True
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,data/images/images/41859.jpg,True
21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Cells Black Flip Flops,data/images/images/21180.jpg,True
39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Count Casual Shoes,data/images/images/39943.jpg,True
52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,data/images/images/52472.jpg,True
58148,Unisex,Accessories,Headwear,Caps,White,Fall,2012.0,Casual,Puma Unisex White Cap,data/images/images/58148.jpg,True
20052,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011.0,Casual,United Colors Of Benetton Women Yellow Muffler,data/images/images/20052.jpg,True
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,data/images/images/5630.jpg,True
44517,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013.0,Casual,Coolers Men Brown Pokar Flip Flops,data/images/images/44517.jpg,True
47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Bag,data/images/images/47392.jpg,True
50325,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Aurelia Women Navy Blue Kurta,data/images/images/50325.jpg,True
8913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,data/images/images/8913.jpg,True
16530,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,data/images/images/16530.jpg,True
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men White Capri II Casual Shoe,data/images/images/22705.jpg,True
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt,data/images/images/7167.jpg,True
46240,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Fusion Beats Women White Printed Tunic,data/images/images/46240.jpg,True
27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,data/images/images/27277.jpg,True
13042,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Inc 5 Women Brown Heels,data/images/images/13042.jpg,True
6889,Women,Apparel,Topwear,Jackets,Cream,Summer,2011.0,Casual,Forever New Women Stone Cream Jacket,data/images/images/6889.jpg,True
31312,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012.0,Ethnic,W Women Peach Kurta,data/images/images/31312.jpg,True
12190,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,data/images/images/12190.jpg,True
55657,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Golden Wedges,data/images/images/55657.jpg,True
19578,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Top,data/images/images/19578.jpg,True
27879,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Scullers For Her Women Blue Top,data/images/images/27879.jpg,True
34452,Women,Footwear,Shoes,Flats,Copper,Winter,2012.0,Casual,Rocia Women Copper Sandals,data/images/images/34452.jpg,True
6287,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Classic Polo Men's Swiss Yellow T-shirt,data/images/images/6287.jpg,True
7355,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Tantra Men's Black Sabbath Navy T-shirt,data/images/images/7355.jpg,True
46072,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Lino Perros Men Black Leather Belt,data/images/images/46072.jpg,True
22537,Men,Footwear,Sandal,Sandals,Tan,Summer,2013.0,Casual,Gas Men Eldorado Tan Casual  Sandals,data/images/images/22537.jpg,True
28831,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017.0,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,data/images/images/28831.jpg,True
43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt,data/images/images/43500.jpg,True
2627,Women,Footwear,Shoes,Flats,Silver,Fall,2010.0,Casual,Carlton London Women Wedge Silver Sandal,data/images/images/2627.jpg,True
27045,Women,Accessories,Bags,Clutches,Off White,Summer,2012.0,Casual,Yelloe Off White Fur Zip Clutch,data/images/images/27045.jpg,True
13270,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Palm Tree Kids Girls Printed White Tops,data/images/images/13270.jpg,True
18698,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,data/images/images/18698.jpg,True
55465,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Revlon Super Lusterous Lipstick 304,data/images/images/55465.jpg,True
26197,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Formula 1 Go Men Perfume,data/images/images/26197.jpg,True
31120,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Palm Tree Girls Pink Top,data/images/images/31120.jpg,True
25712,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Sports,ADIDAS Unisex Blue Cap,data/images/images/25712.jpg,True
11527,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Olive Tshirts,data/images/images/11527.jpg,True
14869,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets,data/images/images/14869.jpg,True
40385,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Top,data/images/images/40385.jpg,True
15187,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Arrow Sport Men Solid White Polo Tshirts,data/images/images/15187.jpg,True
5402,Women,Footwear,Shoes,Sports Shoes,Purple,,2011.0,Sports,Kalenji Ekiden 200 Wn Purple 2011,data/images/images/5402.jpg,True
44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012.0,Casual,Lotto Women Coral Elegant Flip Flops,data/images/images/44725.jpg,True
14055,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men Check Green Shirts,data/images/images/14055.jpg,True
20260,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Applique Navy Blue Tshirt,data/images/images/20260.jpg,True
7731,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,2011.0,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,data/images/images/7731.jpg,True
22153,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Lee Cooper Men Brown Casual Sandals,data/images/images/22153.jpg,True
43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Puma Men Olive Techno Ind Sandal,data/images/images/43958.jpg,True
28469,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Urban Yoga Women Printed Pink T-shirt,data/images/images/28469.jpg,True
50573,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Trunk Trunks,data/images/images/50573.jpg,True
34036,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Palm Tree Boys Check Blue Shirt,data/images/images/34036.jpg,True
55001,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,,Lakme Absolute Lip Last Day Kiss Lip Colour,data/images/images/55001.jpg,True
8779,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,data/images/images/8779.jpg,True
3391,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White With Stitch Bag,data/images/images/3391.jpg,True
43164,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,data/images/images/43164.jpg,True
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,data/images/images/2243.jpg,True
30496,Women,Apparel,Innerwear,Bra,Purple,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra,data/images/images/30496.jpg,True
27421,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,2015.0,Casual,Jockey Women Blue Lounge Pants,data/images/images/27421.jpg,True
57756,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,data/images/images/57756.jpg,True
33213,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Sepia Women Printed Magenta Top,data/images/images/33213.jpg,True
39729,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Arrow Woman Olive Top,data/images/images/39729.jpg,True
25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Levis Men Grey Innerwear T-Shirt,data/images/images/25376.jpg,True
11143,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Price Catch Black Shirts,data/images/images/11143.jpg,True
56684,Women,Apparel,Saree,Sarees,Beige,Fall,2012.0,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,data/images/images/56684.jpg,True
4988,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear,data/images/images/4988.jpg,True
44341,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue T-shirt,data/images/images/44341.jpg,True
14431,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats,data/images/images/14431.jpg,True
20604,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Umbrella Dum Brown Handbag,data/images/images/20604.jpg,True
52224,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,2012.0,Casual,Lencia Grey Swarovski Pearl Necklace,data/images/images/52224.jpg,True
45293,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,CASIO SHEEN Women Red Dial Watch SX017,data/images/images/45293.jpg,True
36761,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Watch,data/images/images/36761.jpg,True
33021,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Mother Earth Women Printed Cream Kurta,data/images/images/33021.jpg,True
25144,Women,Accessories,Bags,Handbags,Orange,Winter,2015.0,Casual,Lino Perros Women Leatherite Orange Handbag,data/images/images/25144.jpg,True
11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Men Summer Black Shirts,data/images/images/11371.jpg,True
41401,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Wrangler Women White Smocked Top,data/images/images/41401.jpg,True
14603,Men,Accessories,Socks,Socks,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,data/images/images/14603.jpg,True
37481,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Esprit Women White Dial Watch,data/images/images/37481.jpg,True
5254,Unisex,Accessories,Bags,Duffel Bag,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Duffle Bag,data/images/images/5254.jpg,True
44173,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Nike Fragrances Women Trendy Perfume 75ml,data/images/images/44173.jpg,True
25978,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,J.Del Pozo Halloween Kiss Sexy Women Perfume,data/images/images/25978.jpg,True
4386,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Cowboy Photo T-shirt,data/images/images/4386.jpg,True
51693,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Brown Sunglasses,data/images/images/51693.jpg,True
16154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,data/images/images/16154.jpg,True
22361,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,2012.0,Casual,Reebok Men Navy Twist Sandals,data/images/images/22361.jpg,True
29789,Men,Apparel,Topwear,Tshirts,Pink,Summer,2013.0,Casual,Basics Men Pack of 3 T-shirt,data/images/images/29789.jpg,True
19920,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Outdoor Backpack,data/images/images/19920.jpg,True
7503,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's As Icon Blue T-shirt,data/images/images/7503.jpg,True
46624,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Rasasi Men Emotion Deo and Perfume Set,data/images/images/46624.jpg,True
34204,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2013.0,Casual,Proline Men Navy Track Pants,data/images/images/34204.jpg,True
17086,Women,Accessories,Wallets,Wallets,Orange,Winter,2015.0,Casual,Lino Perros Women Blue Zip Orange Wallet,data/images/images/17086.jpg,True
50741,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,data/images/images/50741.jpg,True
55233,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019.0,Casual,Lakme Nine to Five Flawless Makeup Shell Foundation,data/images/images/55233.jpg,True
13426,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts,data/images/images/13426.jpg,True
43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012.0,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,data/images/images/43356.jpg,True
